OrderDate,Product,Region,Age,Revenue,Quantity,CustomerID,Category
2023-08-04 21:00:00,Phone,North,56,491,5,1044,Electronics
2023-08-04 22:00:00,Smartwatch,East,31,3588,6,1096,Wearables
2023-08-04 23:00:00,Smartwatch,South,35,2788,6,1011,Wearables
2023-08-05 00:00:00,Tablet,South,44,4813,9,1063,Electronics
2023-08-05 01:00:00,Headphones,South,47,2175,1,1063,Accessories
2023-08-05 02:00:00,Mouse,South,40,265,5,1026,Accessories
2023-08-05 03:00:00,Monitor,East,37,269,9,1010,Electronics
2023-08-05 04:00:00,Keyboard,East,58,1974,3,1027,Accessories
2023-08-05 05:00:00,Headphones,South,22,4412,10,1011,Accessories
2023-08-05 06:00:00,Headphones,South,52,832,5,1079,Accessories
2023-08-05 07:00:00,Monitor,East,27,4223,1,1099,Electronics
2023-08-05 08:00:00,Phone,East,33,203,8,1059,Electronics
2023-08-05 09:00:00,Tablet,East,45,2044,9,1038,Electronics
2023-08-05 10:00:00,Smartwatch,West,52,3470,3,1073,Wearables
2023-08-05 11:00:00,Monitor,North,50,2489,9,1032,Electronics
2023-08-05 12:00:00,Smartwatch,West,24,4532,7,1015,Wearables
2023-08-05 13:00:00,Smartwatch,West,20,3099,3,1031,Wearables
2023-08-05 14:00:00,Keyboard,West,22,809,6,1042,Accessories
2023-08-05 15:00:00,Laptop,South,33,356,6,1018,Electronics
2023-08-05 16:00:00,Tablet,South,53,414,9,1092,Electronics
2023-08-05 17:00:00,Monitor,West,60,1106,8,1096,Electronics
2023-08-05 18:00:00,Monitor,East,26,604,3,1063,Electronics
2023-08-05 19:00:00,Mouse,South,46,4152,10,1087,Accessories
2023-08-05 20:00:00,Tablet,North,29,1303,4,1055,Electronics
2023-08-05 21:00:00,Monitor,East,22,2544,8,1024,Electronics
2023-08-05 22:00:00,Headphones,East,21,670,1,1045,Accessories
2023-08-05 23:00:00,Laptop,East,38,2121,7,1044,Electronics
2023-08-06 00:00:00,Tablet,West,24,244,3,1079,Electronics
2023-08-06 01:00:00,Laptop,North,33,4506,6,1032,Electronics
2023-08-06 02:00:00,Laptop,South,33,764,9,1063,Electronics
2023-08-06 03:00:00,Smartwatch,West,35,3717,8,1055,Wearables
2023-08-06 04:00:00,Laptop,West,42,423,4,1085,Electronics
2023-08-06 05:00:00,Tablet,North,21,1153,7,1048,Electronics
2023-08-06 06:00:00,Tablet,South,24,4291,1,1009,Electronics
2023-08-06 07:00:00,Smartwatch,South,52,2194,9,1012,Wearables
2023-08-06 08:00:00,Phone,West,37,3512,1,1067,Electronics
2023-08-06 09:00:00,Smartwatch,North,28,563,6,1017,Wearables
2023-08-06 10:00:00,Smartwatch,South,27,3528,6,1042,Wearables
2023-08-06 11:00:00,Monitor,North,18,4556,9,1056,Electronics
2023-08-06 12:00:00,Phone,East,24,3905,3,1097,Electronics
2023-08-06 13:00:00,Laptop,South,33,4415,3,1055,Electronics
2023-08-06 14:00:00,Tablet,West,52,3700,7,1081,Electronics
2023-08-06 15:00:00,Monitor,West,60,1619,3,1100,Electronics
2023-08-06 16:00:00,Headphones,North,53,1555,4,1044,Accessories
2023-08-06 17:00:00,Mouse,South,28,576,2,1015,Accessories
2023-08-06 18:00:00,Keyboard,West,41,2356,7,1050,Accessories
2023-08-06 19:00:00,Monitor,East,33,4702,8,1028,Electronics
2023-08-06 20:00:00,Phone,South,29,4751,6,1077,Electronics
2023-08-06 21:00:00,Laptop,South,20,3967,1,1015,Electronics
2023-08-06 22:00:00,Smartwatch,South,53,138,2,1059,Wearables
2023-08-06 23:00:00,Keyboard,South,30,1767,2,1022,Accessories
2023-08-07 00:00:00,Headphones,North,22,1101,6,1061,Accessories
2023-08-07 01:00:00,Smartwatch,North,42,218,4,1013,Wearables
2023-08-07 02:00:00,Laptop,South,51,2344,3,1099,Electronics
2023-08-07 03:00:00,Smartwatch,East,25,1587,8,1043,Wearables
2023-08-07 04:00:00,Smartwatch,West,58,2600,1,1033,Wearables
2023-08-07 05:00:00,Headphones,North,44,4109,4,1069,Accessories
2023-08-07 06:00:00,Tablet,South,32,2145,5,1089,Electronics
2023-08-07 07:00:00,Headphones,South,44,1795,2,1025,Accessories
2023-08-07 08:00:00,Mouse,North,18,1728,5,1053,Accessories
2023-08-07 09:00:00,Smartwatch,North,33,2563,8,1023,Wearables
2023-08-07 10:00:00,Laptop,East,52,2552,8,1069,Electronics
2023-08-07 11:00:00,Phone,West,54,1112,6,1012,Electronics
2023-08-07 12:00:00,Tablet,West,60,905,7,1095,Electronics
2023-08-07 13:00:00,Mouse,West,23,405,9,1025,Accessories
2023-08-07 14:00:00,Laptop,East,59,3419,9,1037,Electronics
2023-08-07 15:00:00,Keyboard,South,48,3009,7,1016,Accessories
2023-08-07 16:00:00,Tablet,East,33,593,4,1030,Electronics
2023-08-07 17:00:00,Keyboard,East,42,418,8,1043,Accessories
2023-08-07 18:00:00,Monitor,South,56,220,2,1004,Electronics
2023-08-07 19:00:00,Phone,South,18,2460,4,1025,Electronics
2023-08-07 20:00:00,Mouse,West,47,3286,8,1026,Accessories
2023-08-07 21:00:00,Laptop,North,50,65,10,1037,Electronics
2023-08-07 22:00:00,Mouse,North,55,587,10,1052,Accessories
2023-08-07 23:00:00,Laptop,South,37,148,9,1002,Electronics
2023-08-08 00:00:00,Phone,North,59,2444,8,1092,Electronics
2023-08-08 01:00:00,Tablet,East,49,955,1,1061,Electronics
2023-08-08 02:00:00,Mouse,East,45,1682,9,1040,Accessories
2023-08-08 03:00:00,Smartwatch,South,48,1049,1,1076,Wearables
2023-08-08 04:00:00,Laptop,West,29,1970,6,1054,Electronics
2023-08-08 05:00:00,Mouse,North,20,2804,4,1082,Accessories
2023-08-08 06:00:00,Mouse,East,20,3051,9,1065,Accessories
2023-08-08 07:00:00,Headphones,North,19,2785,3,1057,Accessories
2023-08-08 08:00:00,Phone,West,40,3779,9,1042,Electronics
2023-08-08 09:00:00,Monitor,North,26,4729,10,1058,Electronics
2023-08-08 10:00:00,Headphones,East,23,2535,9,1039,Accessories
2023-08-08 11:00:00,Mouse,South,34,1140,2,1083,Accessories
2023-08-08 12:00:00,Monitor,South,24,437,3,1096,Electronics
2023-08-08 13:00:00,Phone,North,21,3919,3,1038,Electronics
2023-08-08 14:00:00,Smartwatch,North,48,1252,4,1055,Wearables
2023-08-08 15:00:00,Monitor,South,18,1097,10,1090,Electronics
2023-08-08 16:00:00,Monitor,South,47,1950,7,1041,Electronics
2023-08-08 17:00:00,Mouse,East,25,4938,6,1039,Accessories
2023-08-08 18:00:00,Mouse,North,45,2977,8,1091,Accessories
2023-08-08 19:00:00,Keyboard,North,33,3517,6,1033,Accessories
2023-08-08 20:00:00,Tablet,East,35,3853,4,1069,Electronics
2023-08-08 21:00:00,Keyboard,South,53,1118,8,1019,Accessories
2023-08-08 22:00:00,Laptop,West,41,747,7,1015,Electronics
2023-08-08 23:00:00,Phone,East,19,4056,5,1066,Electronics
2023-08-09 00:00:00,Mouse,South,59,3144,5,1063,Accessories
2023-08-09 01:00:00,Mouse,North,60,678,6,1028,Accessories
2023-08-09 02:00:00,Smartwatch,South,52,4332,2,1079,Wearables
2023-08-09 03:00:00,Smartwatch,North,56,4964,3,1072,Wearables
2023-08-09 04:00:00,Phone,West,38,4631,6,1085,Electronics
2023-08-09 05:00:00,Smartwatch,West,24,4818,7,1023,Wearables
2023-08-09 06:00:00,Keyboard,North,29,4590,3,1014,Accessories
2023-08-09 07:00:00,Smartwatch,South,31,4119,3,1098,Wearables
2023-08-09 08:00:00,Mouse,West,47,4586,3,1017,Accessories
2023-08-09 09:00:00,Phone,North,18,3768,1,1043,Electronics
2023-08-09 10:00:00,Monitor,North,51,4073,9,1042,Electronics
2023-08-09 11:00:00,Smartwatch,South,41,3519,4,1066,Wearables
2023-08-09 12:00:00,Phone,West,23,3950,5,1070,Electronics
2023-08-09 13:00:00,Phone,North,25,3637,7,1063,Electronics
2023-08-09 14:00:00,Tablet,South,55,3089,5,1061,Electronics
2023-08-09 15:00:00,Headphones,South,23,570,5,1036,Accessories
2023-08-09 16:00:00,Keyboard,North,57,1833,3,1006,Accessories
2023-08-09 17:00:00,Phone,South,34,4146,10,1100,Electronics
2023-08-09 18:00:00,Phone,South,59,3985,10,1045,Electronics
2023-08-09 19:00:00,Headphones,North,37,3856,7,1008,Accessories
2023-08-09 20:00:00,Keyboard,West,41,676,2,1028,Accessories
2023-08-09 21:00:00,Phone,West,34,1105,4,1099,Electronics
2023-08-09 22:00:00,Headphones,West,41,1795,9,1009,Accessories
2023-08-09 23:00:00,Smartwatch,South,44,4449,1,1044,Wearables
2023-08-10 00:00:00,Headphones,North,56,738,8,1009,Accessories
2023-08-10 01:00:00,Monitor,North,48,4416,2,1027,Electronics
2023-08-10 02:00:00,Laptop,North,27,4750,9,1040,Electronics
2023-08-10 03:00:00,Keyboard,North,57,1878,7,1098,Accessories
2023-08-10 04:00:00,Tablet,North,43,3789,1,1086,Electronics
2023-08-10 05:00:00,Headphones,West,40,1366,7,1049,Accessories
2023-08-10 06:00:00,Smartwatch,West,39,391,10,1048,Wearables
2023-08-10 07:00:00,Mouse,North,42,2325,10,1007,Accessories
2023-08-10 08:00:00,Tablet,South,25,4200,4,1070,Electronics
2023-08-10 09:00:00,Smartwatch,South,56,3953,10,1091,Wearables
2023-08-10 10:00:00,Laptop,North,29,1891,10,1085,Electronics
2023-08-10 11:00:00,Keyboard,North,47,368,5,1054,Accessories
2023-08-10 12:00:00,Monitor,North,45,2302,6,1042,Electronics
2023-08-10 13:00:00,Phone,West,49,3009,2,1089,Electronics
2023-08-10 14:00:00,Laptop,South,23,1007,1,1054,Electronics
2023-08-10 15:00:00,Monitor,East,33,4858,7,1080,Electronics
2023-08-10 16:00:00,Mouse,West,46,2121,9,1073,Accessories
2023-08-10 17:00:00,Tablet,South,46,2663,4,1055,Electronics
2023-08-10 18:00:00,Mouse,South,25,2848,9,1089,Accessories
2023-08-10 19:00:00,Mouse,South,50,4156,3,1096,Accessories
2023-08-10 20:00:00,Smartwatch,North,50,3407,10,1029,Wearables
2023-08-10 21:00:00,Smartwatch,East,44,4226,3,1070,Wearables
2023-08-10 22:00:00,Smartwatch,South,27,742,2,1063,Wearables
2023-08-10 23:00:00,Keyboard,West,45,3787,7,1035,Accessories
2023-08-11 00:00:00,Headphones,West,33,1879,3,1038,Accessories
2023-08-11 01:00:00,Keyboard,East,55,2348,10,1062,Accessories
2023-08-11 02:00:00,Headphones,South,40,979,9,1063,Accessories
2023-08-11 03:00:00,Keyboard,North,43,4461,7,1011,Accessories
2023-08-11 04:00:00,Monitor,South,24,4600,1,1030,Electronics
2023-08-11 05:00:00,Smartwatch,West,26,300,5,1040,Wearables
2023-08-11 06:00:00,Mouse,East,43,4134,3,1012,Accessories
2023-08-11 07:00:00,Keyboard,North,42,4791,8,1022,Accessories
2023-08-11 08:00:00,Laptop,South,46,3349,9,1044,Electronics
2023-08-11 09:00:00,Headphones,East,52,2603,6,1096,Accessories
2023-08-11 10:00:00,Mouse,South,32,378,8,1031,Accessories
2023-08-11 11:00:00,Keyboard,North,19,2081,2,1083,Accessories
2023-08-11 12:00:00,Smartwatch,North,41,926,1,1067,Wearables
2023-08-11 13:00:00,Headphones,East,41,2899,4,1090,Accessories
2023-08-11 14:00:00,Headphones,North,49,4018,7,1100,Accessories
2023-08-11 15:00:00,Keyboard,West,31,2663,4,1082,Accessories
2023-08-11 16:00:00,Headphones,South,47,4227,1,1032,Accessories
2023-08-11 17:00:00,Headphones,East,24,2765,6,1034,Accessories
2023-08-11 18:00:00,Headphones,North,30,1628,7,1012,Accessories
2023-08-11 19:00:00,Headphones,East,52,4709,10,1004,Accessories
2023-08-11 20:00:00,Monitor,South,51,918,6,1055,Electronics
2023-08-11 21:00:00,Phone,South,48,4468,7,1048,Electronics
2023-08-11 22:00:00,Laptop,East,36,2714,3,1100,Electronics
2023-08-11 23:00:00,Mouse,West,20,2003,6,1059,Accessories
2023-08-12 00:00:00,Headphones,South,28,3255,1,1018,Accessories
2023-08-12 01:00:00,Smartwatch,North,26,1198,10,1079,Wearables
2023-08-12 02:00:00,Keyboard,South,31,320,7,1094,Accessories
2023-08-12 03:00:00,Mouse,East,59,3013,10,1093,Accessories
2023-08-12 04:00:00,Headphones,East,36,2334,5,1080,Accessories
2023-08-12 05:00:00,Monitor,West,60,2554,2,1058,Electronics
2023-08-12 06:00:00,Laptop,North,42,4972,3,1054,Electronics
2023-08-12 07:00:00,Mouse,North,22,1616,4,1049,Accessories
2023-08-12 08:00:00,Mouse,South,37,1979,6,1047,Accessories
2023-08-12 09:00:00,Headphones,East,37,4830,3,1054,Accessories
2023-08-12 10:00:00,Mouse,South,43,1546,9,1098,Accessories
2023-08-12 11:00:00,Smartwatch,West,42,3720,9,1021,Wearables
2023-08-12 12:00:00,Headphones,North,29,714,9,1092,Accessories
2023-08-12 13:00:00,Keyboard,North,49,4666,10,1099,Accessories
2023-08-12 14:00:00,Phone,South,45,2640,10,1006,Electronics
2023-08-12 15:00:00,Laptop,West,31,2111,1,1054,Electronics
2023-08-12 16:00:00,Tablet,North,31,304,9,1064,Electronics
2023-08-12 17:00:00,Smartwatch,South,18,3413,9,1081,Wearables
2023-08-12 18:00:00,Headphones,East,36,1916,9,1007,Accessories
2023-08-12 19:00:00,Smartwatch,South,25,4281,7,1031,Wearables
2023-08-12 20:00:00,Mouse,West,22,2622,1,1078,Accessories
2023-08-12 21:00:00,Headphones,East,47,3494,9,1030,Accessories
2023-08-12 22:00:00,Laptop,East,44,3786,2,1028,Electronics
2023-08-12 23:00:00,Mouse,East,24,119,2,1049,Accessories
2023-08-13 00:00:00,Keyboard,West,37,1199,1,1057,Accessories
2023-08-13 01:00:00,Smartwatch,East,29,496,8,1088,Wearables
2023-08-13 02:00:00,Keyboard,South,58,3885,2,1063,Accessories
2023-08-13 03:00:00,Headphones,South,60,661,5,1059,Accessories
2023-08-13 04:00:00,Smartwatch,North,24,2959,10,1033,Wearables
2023-08-13 05:00:00,Mouse,East,41,1665,3,1040,Accessories
2023-08-13 06:00:00,Phone,North,29,3807,4,1013,Electronics
2023-08-13 07:00:00,Smartwatch,South,36,4628,7,1005,Wearables
2023-08-13 08:00:00,Laptop,North,50,2336,1,1095,Electronics
2023-08-13 09:00:00,Headphones,South,32,1572,4,1088,Accessories
2023-08-13 10:00:00,Phone,West,25,501,7,1072,Electronics
2023-08-13 11:00:00,Keyboard,North,56,2887,9,1033,Accessories
2023-08-13 12:00:00,Laptop,West,43,2991,1,1026,Electronics
2023-08-13 13:00:00,Tablet,North,52,2902,9,1075,Electronics
2023-08-13 14:00:00,Monitor,East,44,2807,6,1061,Electronics
2023-08-13 15:00:00,Smartwatch,South,31,1844,9,1016,Wearables
2023-08-13 16:00:00,Mouse,West,44,2668,9,1096,Accessories
2023-08-13 17:00:00,Phone,South,34,2237,5,1099,Electronics
2023-08-13 18:00:00,Mouse,West,48,2363,5,1098,Accessories
2023-08-13 19:00:00,Laptop,East,19,345,5,1015,Electronics
2023-08-13 20:00:00,Monitor,North,34,3737,4,1067,Electronics
2023-08-13 21:00:00,Monitor,South,42,4278,8,1024,Electronics
2023-08-13 22:00:00,Keyboard,North,38,4911,3,1091,Accessories
2023-08-13 23:00:00,Monitor,West,42,3434,2,1008,Electronics
2023-08-14 00:00:00,Laptop,North,52,3785,4,1002,Electronics
2023-08-14 01:00:00,Phone,West,54,3883,3,1028,Electronics
2023-08-14 02:00:00,Smartwatch,West,42,4173,7,1086,Wearables
2023-08-14 03:00:00,Phone,North,55,4355,8,1036,Electronics
2023-08-14 04:00:00,Tablet,West,50,4457,8,1005,Electronics
2023-08-14 05:00:00,Monitor,South,48,4865,7,1080,Electronics
2023-08-14 06:00:00,Smartwatch,South,19,1399,4,1095,Wearables
2023-08-14 07:00:00,Mouse,South,31,1159,9,1032,Accessories
2023-08-14 08:00:00,Laptop,East,42,917,4,1043,Electronics
2023-08-14 09:00:00,Mouse,North,53,306,2,1095,Accessories
2023-08-14 10:00:00,Tablet,East,53,367,10,1097,Electronics
2023-08-14 11:00:00,Headphones,East,32,3781,2,1066,Accessories
2023-08-14 12:00:00,Tablet,East,18,1195,9,1024,Electronics
2023-08-14 13:00:00,Mouse,South,19,124,1,1062,Accessories
2023-08-14 14:00:00,Tablet,North,35,2321,5,1095,Electronics
2023-08-14 15:00:00,Mouse,South,52,227,4,1088,Accessories
2023-08-14 16:00:00,Laptop,East,32,2592,9,1015,Electronics
2023-08-14 17:00:00,Keyboard,North,49,4100,5,1063,Accessories
2023-08-14 18:00:00,Mouse,South,56,607,4,1026,Accessories
2023-08-14 19:00:00,Mouse,North,59,1072,1,1088,Accessories
2023-08-14 20:00:00,Keyboard,North,32,1473,10,1094,Accessories
2023-08-14 21:00:00,Smartwatch,North,43,2467,8,1018,Wearables
2023-08-14 22:00:00,Phone,East,32,3347,10,1007,Electronics
2023-08-14 23:00:00,Monitor,West,23,915,8,1028,Electronics
2023-08-15 00:00:00,Smartwatch,West,40,3683,6,1011,Wearables
2023-08-15 01:00:00,Tablet,West,54,3056,7,1086,Electronics
2023-08-15 02:00:00,Smartwatch,East,29,4078,9,1002,Wearables
2023-08-15 03:00:00,Keyboard,West,27,4452,5,1056,Accessories
2023-08-15 04:00:00,Headphones,East,56,177,3,1051,Accessories
2023-08-15 05:00:00,Tablet,North,25,2339,2,1051,Electronics
2023-08-15 06:00:00,Tablet,East,60,826,9,1037,Electronics
2023-08-15 07:00:00,Headphones,West,59,238,2,1056,Accessories
2023-08-15 08:00:00,Phone,East,28,2594,9,1090,Electronics
2023-08-15 09:00:00,Headphones,East,48,4571,1,1047,Accessories
2023-08-15 10:00:00,Monitor,East,21,3552,2,1013,Electronics
2023-08-15 11:00:00,Keyboard,West,42,3399,9,1065,Accessories
2023-08-15 12:00:00,Smartwatch,South,39,4010,8,1035,Wearables
2023-08-15 13:00:00,Mouse,South,56,720,5,1061,Accessories
2023-08-15 14:00:00,Phone,East,32,4324,8,1066,Electronics
2023-08-15 15:00:00,Tablet,West,35,3477,3,1066,Electronics
2023-08-15 16:00:00,Phone,North,22,2156,10,1064,Electronics
2023-08-15 17:00:00,Laptop,South,20,2289,2,1092,Electronics
2023-08-15 18:00:00,Tablet,East,34,1270,4,1083,Electronics
2023-08-15 19:00:00,Keyboard,West,21,3600,2,1080,Accessories
2023-08-15 20:00:00,Tablet,West,42,1082,2,1060,Electronics
2023-08-15 21:00:00,Headphones,North,27,2444,3,1068,Accessories
2023-08-15 22:00:00,Smartwatch,North,55,2512,7,1071,Wearables
2023-08-15 23:00:00,Headphones,North,24,4126,6,1066,Accessories
2023-08-16 00:00:00,Monitor,North,23,535,10,1039,Electronics
2023-08-16 01:00:00,Headphones,North,52,2169,8,1045,Accessories
2023-08-16 02:00:00,Tablet,North,46,4661,5,1065,Electronics
2023-08-16 03:00:00,Keyboard,North,28,4544,7,1081,Accessories
2023-08-16 04:00:00,Smartwatch,South,26,3444,1,1091,Wearables
2023-08-16 05:00:00,Laptop,North,50,3900,4,1093,Electronics
2023-08-16 06:00:00,Keyboard,West,28,723,1,1063,Accessories
2023-08-16 07:00:00,Keyboard,South,35,991,3,1080,Accessories
2023-08-16 08:00:00,Smartwatch,North,48,178,4,1094,Wearables
2023-08-16 09:00:00,Smartwatch,West,25,1012,2,1046,Wearables
2023-08-16 10:00:00,Monitor,West,51,4163,3,1060,Electronics
2023-08-16 11:00:00,Laptop,East,30,3844,2,1090,Electronics
2023-08-16 12:00:00,Laptop,North,19,3869,8,1075,Electronics
2023-08-16 13:00:00,Headphones,West,23,162,9,1062,Accessories
2023-08-16 14:00:00,Keyboard,South,52,1941,2,1011,Accessories
2023-08-16 15:00:00,Keyboard,West,25,2034,8,1013,Accessories
2023-08-16 16:00:00,Smartwatch,North,46,1336,1,1038,Wearables
2023-08-16 17:00:00,Phone,North,55,2723,5,1077,Electronics
2023-08-16 18:00:00,Keyboard,North,43,3844,3,1012,Accessories
2023-08-16 19:00:00,Tablet,East,59,435,4,1059,Electronics
2023-08-16 20:00:00,Headphones,West,21,2386,3,1078,Accessories
2023-08-16 21:00:00,Smartwatch,North,48,2456,8,1038,Wearables
2023-08-16 22:00:00,Monitor,South,39,1886,6,1054,Electronics
2023-08-16 23:00:00,Laptop,North,46,288,9,1009,Electronics
2023-08-17 00:00:00,Phone,North,51,3847,9,1083,Electronics
2023-08-17 01:00:00,Keyboard,East,57,2051,9,1079,Accessories
2023-08-17 02:00:00,Smartwatch,North,51,1152,2,1007,Wearables
2023-08-17 03:00:00,Phone,West,59,2572,2,1049,Electronics
2023-08-17 04:00:00,Mouse,North,34,3131,9,1076,Accessories
2023-08-17 05:00:00,Smartwatch,South,54,3516,6,1091,Wearables
2023-08-17 06:00:00,Tablet,North,48,4392,10,1023,Electronics
2023-08-17 07:00:00,Keyboard,West,36,4689,3,1029,Accessories
2023-08-17 08:00:00,Smartwatch,West,55,4005,1,1082,Wearables
2023-08-17 09:00:00,Phone,North,57,2150,7,1092,Electronics
2023-08-17 10:00:00,Mouse,South,46,4971,4,1074,Accessories
2023-08-17 11:00:00,Laptop,North,57,540,1,1046,Electronics
2023-08-17 12:00:00,Keyboard,West,56,1801,5,1013,Accessories
2023-08-17 13:00:00,Headphones,South,21,517,2,1003,Accessories
2023-08-17 14:00:00,Laptop,East,38,2186,7,1069,Electronics
2023-08-17 15:00:00,Headphones,North,28,1914,6,1084,Accessories
2023-08-17 16:00:00,Mouse,North,26,4255,3,1093,Accessories
2023-08-17 17:00:00,Smartwatch,East,24,878,8,1100,Wearables
2023-08-17 18:00:00,Headphones,East,49,3851,3,1095,Accessories
2023-08-17 19:00:00,Mouse,East,25,3673,7,1027,Accessories
2023-08-17 20:00:00,Headphones,West,25,4922,2,1018,Accessories
2023-08-17 21:00:00,Laptop,East,35,4147,9,1098,Electronics
2023-08-17 22:00:00,Keyboard,South,52,4882,10,1064,Accessories
2023-08-17 23:00:00,Mouse,West,44,4747,2,1086,Accessories
2023-08-18 00:00:00,Tablet,South,39,1219,1,1067,Electronics
2023-08-18 01:00:00,Mouse,North,44,2189,10,1051,Accessories
2023-08-18 02:00:00,Laptop,South,40,3359,6,1051,Electronics
2023-08-18 03:00:00,Keyboard,North,51,4749,4,1067,Accessories
2023-08-18 04:00:00,Keyboard,North,24,1367,2,1055,Accessories
2023-08-18 05:00:00,Phone,West,53,2373,1,1070,Electronics
2023-08-18 06:00:00,Monitor,South,57,3876,1,1085,Electronics
2023-08-18 07:00:00,Headphones,East,52,232,2,1078,Accessories
2023-08-18 08:00:00,Phone,East,60,2364,8,1074,Electronics
2023-08-18 09:00:00,Headphones,West,24,4370,10,1068,Accessories
2023-08-18 10:00:00,Mouse,West,18,1042,3,1039,Accessories
2023-08-18 11:00:00,Mouse,West,45,912,6,1019,Accessories
2023-08-18 12:00:00,Keyboard,East,22,1619,2,1003,Accessories
2023-08-18 13:00:00,Keyboard,West,49,534,4,1003,Accessories
2023-08-18 14:00:00,Mouse,North,31,813,7,1030,Accessories
2023-08-18 15:00:00,Phone,South,58,4241,3,1024,Electronics
2023-08-18 16:00:00,Mouse,North,38,3539,3,1050,Accessories
2023-08-18 17:00:00,Headphones,North,44,2412,4,1043,Accessories
2023-08-18 18:00:00,Laptop,East,33,2057,9,1008,Electronics
2023-08-18 19:00:00,Headphones,South,24,1163,1,1083,Accessories
2023-08-18 20:00:00,Keyboard,South,44,2077,2,1030,Accessories
2023-08-18 21:00:00,Mouse,West,30,735,4,1007,Accessories
2023-08-18 22:00:00,Smartwatch,South,24,2215,8,1041,Wearables
2023-08-18 23:00:00,Tablet,West,28,2976,1,1018,Electronics
2023-08-19 00:00:00,Mouse,East,56,3154,3,1034,Accessories
2023-08-19 01:00:00,Headphones,West,47,3094,1,1013,Accessories
2023-08-19 02:00:00,Phone,West,41,843,10,1013,Electronics
2023-08-19 03:00:00,Monitor,West,40,4228,9,1035,Electronics
2023-08-19 04:00:00,Headphones,South,46,1071,2,1097,Accessories
2023-08-19 05:00:00,Monitor,North,29,1410,10,1022,Electronics
2023-08-19 06:00:00,Monitor,East,44,3848,5,1006,Electronics
2023-08-19 07:00:00,Phone,North,24,3058,1,1094,Electronics
2023-08-19 08:00:00,Tablet,South,44,4921,2,1057,Electronics
2023-08-19 09:00:00,Smartwatch,South,56,710,5,1053,Wearables
2023-08-19 10:00:00,Phone,West,37,3938,7,1048,Electronics
2023-08-19 11:00:00,Phone,North,56,515,10,1013,Electronics
2023-08-19 12:00:00,Headphones,North,44,226,7,1029,Accessories
2023-08-19 13:00:00,Laptop,North,31,2063,2,1028,Electronics
2023-08-19 14:00:00,Smartwatch,East,49,2271,4,1044,Wearables
2023-08-19 15:00:00,Mouse,West,53,2032,7,1023,Accessories
2023-08-19 16:00:00,Keyboard,West,50,3820,1,1073,Accessories
2023-08-19 17:00:00,Mouse,West,22,2268,8,1037,Accessories
2023-08-19 18:00:00,Headphones,North,23,1670,8,1077,Accessories
2023-08-19 19:00:00,Smartwatch,East,54,1316,3,1048,Wearables
2023-08-19 20:00:00,Mouse,East,31,2950,8,1061,Accessories
2023-08-19 21:00:00,Headphones,North,51,3173,3,1056,Accessories
2023-08-19 22:00:00,Keyboard,North,55,3892,1,1007,Accessories
2023-08-19 23:00:00,Laptop,North,59,2474,5,1032,Electronics
2023-08-20 00:00:00,Phone,North,55,282,6,1092,Electronics
2023-08-20 01:00:00,Monitor,West,55,2758,1,1081,Electronics
2023-08-20 02:00:00,Headphones,West,21,1770,10,1097,Accessories
2023-08-20 03:00:00,Headphones,West,43,3162,9,1073,Accessories
2023-08-20 04:00:00,Monitor,North,51,1181,1,1054,Electronics
2023-08-20 05:00:00,Keyboard,East,28,2632,7,1089,Accessories
2023-08-20 06:00:00,Headphones,North,21,798,4,1010,Accessories
2023-08-20 07:00:00,Monitor,North,25,1318,6,1004,Electronics
2023-08-20 08:00:00,Headphones,East,31,1733,4,1070,Accessories
2023-08-20 09:00:00,Phone,South,59,1061,4,1035,Electronics
2023-08-20 10:00:00,Tablet,North,18,648,4,1081,Electronics
2023-08-20 11:00:00,Phone,East,49,2807,6,1088,Electronics
2023-08-20 12:00:00,Phone,North,22,2162,1,1073,Electronics
2023-08-20 13:00:00,Laptop,East,45,944,2,1022,Electronics
2023-08-20 14:00:00,Smartwatch,South,49,594,7,1097,Wearables
2023-08-20 15:00:00,Tablet,North,40,980,3,1092,Electronics
2023-08-20 16:00:00,Laptop,East,30,4898,7,1076,Electronics
2023-08-20 17:00:00,Monitor,South,28,271,3,1062,Electronics
2023-08-20 18:00:00,Phone,North,25,1176,6,1007,Electronics
2023-08-20 19:00:00,Laptop,East,42,277,2,1039,Electronics
2023-08-20 20:00:00,Laptop,North,32,3156,1,1099,Electronics
2023-08-20 21:00:00,Smartwatch,East,30,144,5,1041,Wearables
2023-08-20 22:00:00,Phone,West,44,4054,10,1027,Electronics
2023-08-20 23:00:00,Keyboard,West,25,889,5,1067,Accessories
2023-08-21 00:00:00,Laptop,West,33,2080,7,1055,Electronics
2023-08-21 01:00:00,Phone,South,22,3343,2,1070,Electronics
2023-08-21 02:00:00,Keyboard,North,48,4826,8,1057,Accessories
2023-08-21 03:00:00,Laptop,South,57,1720,4,1051,Electronics
2023-08-21 04:00:00,Phone,West,51,482,1,1009,Electronics
2023-08-21 05:00:00,Phone,West,39,320,6,1019,Electronics
2023-08-21 06:00:00,Monitor,North,35,3003,2,1089,Electronics
2023-08-21 07:00:00,Monitor,West,55,1103,6,1097,Electronics
2023-08-21 08:00:00,Headphones,West,20,1496,2,1073,Accessories
2023-08-21 09:00:00,Mouse,East,20,667,4,1058,Accessories
2023-08-21 10:00:00,Laptop,North,37,2583,4,1053,Electronics
